X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL
-118.396896086987994,34.055242201654664,7913,16953,34.05523732,-118.39688393,SMITHWOOD DR at PICO BLVD,Location: SMITHWOOD DR at PICO BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7913
-118.358874140447682,34.049409222954978,7914,6939,34.04940434,-118.35886199,SIERRA BONITA AVE at PICO BLVD,Location: SIERRA BONITA AVE at PICO BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7914
-118.355783849989095,34.048465023304409,7915,6626,34.04846014,-118.3557717,RIDGELEY DR at PICO BLVD,Location: RIDGELEY DR at PICO BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7915
-118.351273188386529,34.043624292567088,7916,6973,34.04361941,-118.35126104,REDONDO BLVD at PICKFORD ST,Location: REDONDO BLVD at PICKFORD ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7916
-118.332661475257538,34.048366604976188,7917,7572,34.04836172,-118.33264933,QUEEN ANNE PL at PICO BLVD,Location: QUEEN ANNE PL at PICO BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7917
-118.270594761150662,34.121321646313604,7918,57854,34.12131675,-118.27058262,GOLDEN STATE FRWY at LOS FELIZ BLVD,Location: GOLDEN STATE FRWY at LOS FELIZ BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7918
-118.536021399980044,34.177466507555181,7919,29475,34.17746162,-118.53600921,HATTERAS ST at RESEDA BLVD,Location: HATTERAS ST at RESEDA BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7919
-118.263787564762069,34.125985907089571,7920,,34.12598101,-118.26377542, ,Location:  ,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7920
-118.53605916223232,34.201069210533383,7921,47646,34.20106432,-118.53604697,RESEDA BLVD at SHERMAN WAY,Location: RESEDA BLVD at SHERMAN WAY\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7921
-118.53605026195855,34.195672279238956,7922,38075,34.19566739,-118.53603807,RESEDA BLVD at BASSETT ST,Location: RESEDA BLVD at BASSETT ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7922
-118.241348911440909,34.059167850792015,7923,44672,34.05916296,-118.24133678,CESAR E CHAVEZ AVE at HILL ST,Location: CESAR E CHAVEZ AVE at HILL ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7923
-118.212636788557433,34.086738315925714,7924,20584,34.08673342,-118.21262466,PASADENA AVE at CARLOTA BLVD,Location: PASADENA AVE at CARLOTA BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7924
-118.162502088614858,34.074265867109602,7925,44755,34.07426097,-118.16248997,VALLEY BLVD at HIGHBURY AVE,Location: VALLEY BLVD at HIGHBURY AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7925
-118.397730805794154,34.039818820353965,7926,17180,34.03981394,-118.39771865,BEVERLYWOOD ST at CASTLE HEIGHTS AVE,Location: BEVERLYWOOD ST at CASTLE HEIGHTS AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7926
-118.428473184796161,33.959716138946902,7927,45667,33.95971127,-118.42846103,HASTINGS AVE at MANCHESTER AVE,Location: HASTINGS AVE at MANCHESTER AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7927
-118.435423596423803,33.959764028817119,7928,45674,33.95975916,-118.43541144,GULANA AVE at MANCHESTER AVE,Location: GULANA AVE at MANCHESTER AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7928
-118.419057330275436,34.045163969191634,7929,17594,34.04515909,-118.41904517,PATRICIA AVE at PICO BLVD,Location: PATRICIA AVE at PICO BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7929
-118.259350122584195,34.035738687273977,7930,8818,34.0357338,-118.25933799,PICO BLVD at LOS ANGELES ST,Location: PICO BLVD at LOS ANGELES ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7930
-118.434713659042501,34.005181483629919,7931,12111,34.00517661,-118.4347015,CENTINELA AVE at MCCUNE AVE,Location: CENTINELA AVE at MCCUNE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7931
-118.371769883261905,34.059093343956086,7932,6478,34.05908846,-118.37175773,LA JOLLA AVE at OLYMPIC BLVD,Location: LA JOLLA AVE at OLYMPIC BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7932
-118.361343751673218,34.060913934667802,7933,6447,34.06090905,-118.3613316,8TH ST at ORANGE GROVE AVE,Location: 8TH ST at ORANGE GROVE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7933
-118.496467391867057,34.155843487330841,7934,28398,34.1558386,-118.49645521,PETIT AVE at OAK VIEW DR,Location: PETIT AVE at OAK VIEW DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7934
-118.355702331036852,34.060744764433323,7935,6451,34.06073988,-118.35569018,8TH ST at CURSON AVE,Location: 8TH ST at CURSON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7935
-118.49573478284087,34.161947167855153,7936,30226,34.16194228,-118.4957226,LA MAIDA ST at PETIT AVE,Location: LA MAIDA ST at PETIT AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7936
-118.253543457425451,34.114879866703312,7937,14608,34.11487497,-118.25353132,PERLITA AVE at SILVER LAKE BLVD,Location: PERLITA AVE at SILVER LAKE BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7937
-118.444253957845731,33.959071018343224,7938,176,33.95906615,-118.4442418,REES ST at FOWLING ST,Location: REES ST at FOWLING ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7938
-118.440698006841416,33.953844817670323,7939,98,33.95383995,-118.44068585,PERSHING DR at MANITOBA ST,Location: PERSHING DR at MANITOBA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7939
-118.389339989185629,33.951307939085488,7940,,33.95130307,-118.38932784,JENNY AV DRWY S/O WESTCHESTER PKWY,Location: JENNY AV DRWY S/O WESTCHESTER PKWY,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7940
-118.456219822956513,34.001483022582377,7941,12448,34.00147815,-118.45620766,PENMAR AVE at PALMS BLVD,Location: PENMAR AVE at PALMS BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7941
-118.452166191859305,33.996266261693371,7942,12291,33.99626139,-118.45215403,LUCILLE AVE at PENMAR AVE,Location: LUCILLE AVE at PENMAR AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7942
-118.317010527797862,33.729325479796699,7943,9970,33.72932063,-118.31699841,CUMBRE DR at PELICAN AVE,Location: CUMBRE DR at PELICAN AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7943
-118.467613429374694,34.186653842357487,7944,30027,34.18664895,-118.46760125,PEACH AVE at VICTORY BLVD,Location: PEACH AVE at VICTORY BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7944
-118.314491572189056,34.047183365708648,7945,7626,34.04717848,-118.31447943,PICO BLVD at WILTON PL,Location: PICO BLVD at WILTON PL,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7945
-118.298666899828845,34.047237815949295,7946,7342,34.04723293,-118.29865476,PICO BLVD at MARIPOSA AVE,Location: PICO BLVD at MARIPOSA AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7946
-118.298933559396104,34.047236776577606,7947,7334,34.04723189,-118.29892142,PICO BLVD at MARIPOSA AVE,Location: PICO BLVD at MARIPOSA AVE\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7947
-118.304173791197002,34.052608576231506,7948,7513,34.05260369,-118.30416165,OLYMPIC BLVD at HARVARD BLVD,Location: OLYMPIC BLVD at HARVARD BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7948
-118.43515445032854,34.267138492956676,7949,40191,34.26713359,-118.43514227,PAXTON ST at HADDON AVE,Location: PAXTON ST at HADDON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7949
-118.418439869626212,34.044416779040318,7950,17601,34.0444119,-118.41842771,PATRICIA AVE at AYRES AVE,Location: PATRICIA AVE at AYRES AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7950
-118.33864741027304,34.09616462977467,7951,22579,34.09615974,-118.33863526,DE LONGPRE AVE at HIGHLAND AVE,Location: DE LONGPRE AVE at HIGHLAND AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7951
-118.434979095017496,34.072068461656087,7952,12894,34.07206358,-118.43496693,DALEHURST AVE at WYTON DR,Location: DALEHURST AVE at WYTON DR\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7952
-118.474952808036278,34.269979771640628,7953,31474,34.26997487,-118.47494062,DANUBE AVE at HORACE ST,Location: DANUBE AVE at HORACE ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7953
-118.533509342369499,34.199304080078683,7954,38048,34.19929919,-118.53349715,GAULT ST at DARBY AVE,Location: GAULT ST at DARBY AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7954
-118.465862708362664,34.0512478974251,7955,14080,34.05124302,-118.46585054,DARLINGTON AVE at GRANVILLE AVE,Location: DARLINGTON AVE at GRANVILLE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7955
-118.534691156039415,34.242755164875653,7956,49438,34.24275027,-118.53467896,DARBY AVE at PLUMMER ST,Location: DARBY AVE at PLUMMER ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7956
-118.279427643147287,34.253485050488507,7957,34457,34.25348014,-118.27941549,DAY ST at HAINES CANYON AVE,Location: DAY ST at HAINES CANYON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7957
-118.278236072994275,34.253296410268185,7958,34656,34.2532915,-118.27822392,HAINES CANYON AVE at DAY ST,Location: HAINES CANYON AVE at DAY ST\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7958
-118.302667897258672,34.254777998969487,7959,34246,34.25477309,-118.30265574,MT GLEASON AVE at DAY ST,Location: MT GLEASON AVE at DAY ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7959
-118.269516771220324,34.251572180443915,7960,34646,34.25156727,-118.26950462,DAY ST at PALI AVE,Location: DAY ST at PALI AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7960
-118.536098245620366,34.237310554557119,7961,32972,34.23730566,-118.53608605,RESEDA BLVD at DEARBORN ST,Location: RESEDA BLVD at DEARBORN ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7961
-118.544839456646358,34.237334373334015,7962,33251,34.23732948,-118.54482726,DEARBORN ST at WILBUR AVE,Location: DEARBORN ST at WILBUR AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7962
-118.494583184844913,34.197528281764384,7963,32488,34.19752339,-118.494571,HART ST at DE CELIS PL,Location: HART ST at DE CELIS PL,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7963
-118.430894608370451,34.127455517892663,7964,21356,34.12745063,-118.43088244,DEEP CANYON DR at HUTTON DR,Location: DEEP CANYON DR at HUTTON DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7964
-118.435417569384455,34.130596918342462,7965,35552,34.13059203,-118.4354054,DEEP CANYON DR at MULHOLLAND DR,Location: DEEP CANYON DR at MULHOLLAND DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7965
-118.43078163788293,34.122583847542764,7966,21241,34.12257896,-118.43076947,DEEP CANYON DR at WENDOVER DR,Location: DEEP CANYON DR at WENDOVER DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7966
-118.413340207496404,34.272493115281236,7967,39927,34.27248821,-118.41332803,VAN NUYS BLVD at DE GARMO AVE,Location: VAN NUYS BLVD at DE GARMO AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7967
-118.4399913346831,34.182656963222328,7968,24720,34.18265207,-118.43997916,HAZELTINE AVE at DELANO ST,Location: HAZELTINE AVE at DELANO ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7968
-118.275608770022529,34.097303372881861,7969,14884,34.09729848,-118.27559663,DE LONGPRE AVE at HYPERION AVE,Location: DE LONGPRE AVE at HYPERION AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7969
-118.257814106066434,34.083504762469104,7970,19830,34.08349987,-118.25780197,LOBDELL PL at DELTA ST,Location: LOBDELL PL at DELTA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7970
-118.283591740950001,34.091594662034964,7971,19535,34.09158977,-118.2835796,DEL MAR AVE at MYRA AVE,Location: DEL MAR AVE at MYRA AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7971
-118.206060274725189,34.056035352443701,7972,9105,34.05603046,-118.20604815,MARENGO ST at CHICAGO ST,Location: MARENGO ST at CHICAGO ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7972
-118.28306832054848,34.09137365183247,7973,19536,34.09136876,-118.28305618,DEL MAR AVE at SANTA MONICA BLVD,Location: DEL MAR AVE at SANTA MONICA BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7973
-118.353927583306088,34.09619148904499,7974,21877,34.0961866,-118.35391543,SIERRA BONITA AVE at DE LONGPRE AVE,Location: SIERRA BONITA AVE at DE LONGPRE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7974
-118.446541035826684,34.182653663247933,7975,30086,34.18264877,-118.44652886,SYLMAR AVENUE MALL at DELANO ST,Location: SYLMAR AVENUE MALL at DELANO ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7975
-118.605830521051189,34.159379571727086,7976,26771,34.15937469,-118.60581832,TOPANGA CANYON BLVD at DE LA OSA ST,Location: TOPANGA CANYON BLVD at DE LA OSA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7976
-118.57566167619963,34.159302052998676,7977,26896,34.15929717,-118.57564948,WELLS DR at DEL MORENO DR,Location: WELLS DR at DEL MORENO DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7977
-118.304557627791951,34.006079541129203,7978,4818,34.00607466,-118.30454549,42ND PL at DENKER AVE,Location: 42ND PL at DENKER AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7978
-118.304810386615657,33.865616465632819,7979,2995,33.8656116,-118.30479826,DENKER AVE at 182ND ST,Location: DENKER AVE at 182ND ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7979
-118.265221413685026,33.784620238581105,7980,3689,33.78461538,-118.2652093,DENNI ST at FRIES AVE,Location: DENNI ST at FRIES AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7980
-118.265239313706218,33.784847948296921,7981,3684,33.78484309,-118.2652272,FRIES AVE at DENNI ST,Location: FRIES AVE at DENNI ST\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7981
-118.264115403050099,33.784680209058664,7982,3686,33.78467535,-118.26410329,DENNI ST at MARINE AVE,Location: DENNI ST at MARINE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7982
-118.304658033294288,33.959992566575622,7983,1689,33.95998769,-118.3046459,DENKER AVE at MANCHESTER AVE,Location: DENKER AVE at MANCHESTER AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7983
-118.478289518317908,34.268251170835882,7984,31501,34.26824627,-118.47827733,TULSA ST at DENSMORE AVE,Location: TULSA ST at DENSMORE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7984
-118.588467871155757,34.19922421720382,7985,30742,34.19921933,-118.58845567,DE SOTO AVE at GAULT ST,Location: DE SOTO AVE at GAULT ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7985
-118.345572111676162,34.099790429486617,7986,21662,34.09978554,-118.34555996,HAWTHORN AVE at DETROIT ST,Location: HAWTHORN AVE at DETROIT ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7986
-118.574974573380047,34.257258003987324,7987,40914,34.25725311,-118.57496237,DEVONSHIRE ST at OSO AVE,Location: DEVONSHIRE ST at OSO AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7987
-118.429245333611149,34.070340941359476,7988,12901,34.07033606,-118.42923317,STRATHMORE DR at DEVON AVE,Location: STRATHMORE DR at DEVON AVE\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7988
-118.327196143537918,34.034344523743954,7989,7807,34.03433964,-118.327184,25TH ST at 9TH AVE,Location: 25TH ST at 9TH AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7989
-118.295808129384156,34.05264933726761,7990,7298,34.05264445,-118.29579599,OLYMPIC BLVD at DEWEY AVE,Location: OLYMPIC BLVD at DEWEY AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7990
-118.380071561633002,34.143243612371698,7991,27352,34.14323872,-118.3800594,DILLING ST at KRAFT AVE,Location: DILLING ST at KRAFT AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7991
-118.223891532312607,34.115038468143936,7992,15916,34.11503357,-118.2238794,CAZADOR ST at DIVISION ST,Location: CAZADOR ST at DIVISION ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7992
-118.227026132040592,34.105521057079642,7993,15609,34.10551616,-118.227014,DIVISION ST at WOLLAM ST,Location: DIVISION ST at WOLLAM ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7993
-118.342138917010018,34.051523054414872,7994,7192,34.05151817,-118.34212677,HIGHLAND AVE at DOCKWEILER ST,Location: HIGHLAND AVE at DOCKWEILER ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7994
-118.31187012712283,33.734296170423193,7995,18057,33.73429132,-118.31185801,DODSON AVE at 11TH ST,Location: DODSON AVE at 11TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7995
-118.311895437170605,33.729373549673738,7996,10119,33.7293687,-118.31188332,WESTERN AVE at DODSON AVE,Location: WESTERN AVE at DODSON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7996
-118.249180464729733,34.091402004233181,7997,19088,34.09139711,-118.24916833,ECHO PARK AVE at DONALDSON ST,Location: ECHO PARK AVE at DONALDSON ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=7997
